Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Type_Aluminum,Type_Bamboo,Type_Cotton,Type_Glass,Type_Paper,Type_Plastic,Type_Steel,Type_Unknown,Type_Wood,Strength_norm,Weight_Capacity_norm,Biodegradability_Score_norm,CO2_Emission_Score_norm,Recyclability_Percent_norm,CO2_Impact_Index,CO2_Impact_Index_norm,Cost_Efficiency_Index,Cost_Efficiency_Index_norm
M-1264,Bamboo,112.66,82.61,0.64,40.16,22.12,False,True,False,False,False,False,False,False,False,0.13654107831983758,0.8172914911541702,0.64,0.7988929889298892,0.22122122122122123,0.6652136712358114,0.6560572376422618,0.39819634466715803,0.38739278280673184
M-1111,Unknown,278.01,80.64,0.63,4.18,5.53,False,False,False,False,False,False,False,True,False,0.5053871377902697,0.7965459140690818,0.63,0.06129561295612955,0.05515515515515516,0.2422618522581622,0.1897943670693314,0.5605780378861911,0.5755796343063398
M-0465,Paper,362.16,5.13,0.64,34.16,14.75,False,False,False,False,True,False,False,False,False,0.6931004483704745,0.001368997472620044,0.64,0.6758917589175891,0.14744744744744745,0.5987903106058087,0.5828320015496309,0.30496461964281363,0.2793449823164232
M-0757,Plastic,311.08,91.08,0.73,26.4,41.5,False,False,False,False,False,True,False,False,False,0.579156349684356,0.9064869418702611,0.73,0.516810168101681,0.41521521521521526,0.44956457933948707,0.41832527832105276,0.651337178276991,0.6807619152418954
M-0318,Aluminum,99.71,31.7,0.98,36.54,49.76,True,False,False,False,False,False,False,False,False,0.10765352785027546,0.28117101937657957,0.98,0.7246822468224682,0.4978978978978979,0.4910195583036911,0.4640253241043094,0.263199946426732,0.2309432062255506
M-0923,Aluminum,440.63,20.15,0.73,3.67,88.28,True,False,False,False,False,False,False,False,False,0.8681433893238751,0.15954085930918277,0.73,0.05084050840508404,0.8834834834834835,0.12315595669470207,0.05849180664574498,0.6313021328777586,0.6575429671043886
M-1236,Paper,86.27,61.32,0.15,25.08,78.2,False,False,False,False,True,False,False,False,False,0.07767293493051372,0.5930918281381635,0.15,0.4897498974989749,0.7825825825825826,0.5705916802411267,0.5517457790767198,0.4423091938406561,0.43851589916345085
M-1488,Aluminum,133.4,76.36,0.66,1.19,79.27,True,False,False,False,False,False,False,False,False,0.18280577304869616,0.7514743049705139,0.66,0.0,0.7932932932932932,0.12267067067067067,0.057956826431779365,0.5856566859653821,0.6046436976766094
M-1473,Aluminum,93.44,93.87,0.5,41.55,9.76,True,False,False,False,False,False,False,False,False,0.09366704588547592,0.9358677337826454,0.5,0.8273882738827387,0.09749749749749749,0.7366832145798935,0.7348453949285866,0.39709784499506806,0.38611971322255695
M-0979,Cotton,416.29,51.71,0.74,25.1,93.37,False,False,True,False,False,False,False,False,False,0.8138481786343662,0.49189132266217356,0.74,0.490159901599016,0.9344344344344345,0.3786524975159662,0.3401516676500827,0.6948797221807743,0.7312240953134108
M-1316,Paper,403.83,51.71,0.04,18.45,1.49,False,False,False,False,True,False,False,False,False,0.7860536706150036,0.49189132266217356,0.04,0.35383353833538334,0.014714714714714715,0.5988286515297585,0.5828742686553842,0.5148403367564166,0.5225734499279554
M-0931,Bamboo,205.74,15.49,0.27,30.08,93.76,False,True,False,False,False,False,False,False,False,0.34417452988021147,0.1104675652906487,0.27,0.5922509225092251,0.9383383383383385,0.5805167196717012,0.5626871609736818,0.38756730872654627,0.37507461584783813
M-0055,Bamboo,240.86,93.52,0.26,25.1,43.33,False,True,False,False,False,False,False,False,False,0.4225166744741128,0.9321819713563606,0.26,0.490159901599016,0.4335335335335335,0.5727425876060562,0.5541169433495976,0.6118352425874709,0.6349824633949217
M-0318,Aluminum,99.71,31.7,0.98,36.54,49.76,True,False,False,False,False,False,False,False,False,0.10765352785027546,0.28117101937657957,0.98,0.7246822468224682,0.4978978978978979,0.4910195583036911,0.4640253241043094,0.263199946426732,0.2309432062255506
M-0804,Unknown,447.89,32.31,0.89,20.32,46.49,False,False,False,False,False,False,False,True,False,0.8843382631778536,0.28759477674810446,0.89,0.3921689216892169,0.4651651651651652,0.3217848364970136,0.2774606525515843,0.5639927048381966,0.5795369487663566
M-0435,Paper,96.13,37.05,0.13,8.07,22.81,False,False,False,False,True,False,False,False,False,0.09966762586718417,0.3375105307497893,0.13,0.14104141041410415,0.2281281281281281,0.4228120334356497,0.3888332220428495,0.2845338394001559,0.25566741047117847
M-0563,Bamboo,296.42,68.33,0.12,41.22,30.33,False,True,False,False,False,False,False,False,False,0.5464543041334851,0.6669123841617524,0.12,0.8206232062320623,0.30340340340340344,0.8260335833988971,0.8333454074193715,0.5032967009608076,0.5091953379488939
M-0475,Glass,238.88,42.81,0.58,7.39,89.51,False,False,False,True,False,False,False,False,False,0.4180998906957549,0.398167649536647,0.58,0.12710127101271013,0.8957957957957958,0.21268118302804648,0.15718458238501265,0.5521426711392289,0.565803747148826
M-1162,Steel,444.49,17.36,0.55,18.26,41.29,False,False,False,False,False,False,True,False,False,0.8767538869927949,0.13016006739679864,0.55,0.3499384993849939,0.4131131131131131,0.403651788319685,0.3677109322504919,0.5000486567204809,0.5054311253273762
M-0800,Glass,334.92,30.11,0.8,46.87,70.39,False,False,False,True,False,False,False,False,False,0.6323362109348859,0.26442712721145745,0.8,0.9364493644936449,0.7044044044044044,0.6514291782557464,0.6408611869861535,0.4611031127827365,0.4602964851577002
M-0872,Cotton,77.06,28.52,0.76,6.57,47.71,False,False,True,False,False,False,False,False,False,0.05712819826451626,0.24768323504633527,0.76,0.11029110291102912,0.4773773773773774,0.19043692400887974,0.13266246993940434,0.2911303668431706,0.26331223610221327
M-1054,Bamboo,183.44,35.51,0.5,39.12,31.52,False,True,False,False,False,False,False,False,False,0.2944299449017377,0.32129317607413643,0.5,0.7775727757277572,0.3153153153153153,0.6850121339051227,0.6778830996504636,0.3008088778318433,0.2745288238471499
M-1013,Wood,94.14,44.83,0.75,8.67,39.15,False,False,False,False,False,False,False,False,True,0.09522853510004683,0.4194397641112047,0.75,0.15334153341533416,0.3916916916916917,0.2278357508800313,0.17389100612386427,0.343138089720743,0.32358485321794184
M-0029,Cotton,374.02,65.24,0.66,47.06,98.93,False,False,True,False,False,False,False,False,False,0.7195565370630618,0.6343723673125526,0.66,0.9403444034440345,0.9900900900900902,0.6671976330574116,0.6582443608381908,0.6778586942050796,0.7114981422177494
M-0119,Cotton,437.8,37.6,0.66,38.84,57.81,False,False,True,False,False,False,False,False,False,0.8618305114992527,0.34330244313395114,0.66,0.7718327183271834,0.5784784784784786,0.6072517831484622,0.592159944591815,0.5603089579845987,0.5752677931222835
M-1310,Paper,295.44,48.66,0.35,25.1,55.18,False,False,False,False,True,False,False,False,False,0.5442682192330857,0.4597725358045492,0.35,0.490159901599016,0.5521521521521522,0.5338807257441944,0.5112755546748325,0.512828704533701,0.5202421358071119
M-0975,Paper,361.47,20.75,0.22,6.18,90.31,False,False,False,False,True,False,False,False,False,0.6915612661446832,0.16585930918281383,0.22,0.1022960229602296,0.9038038038038039,0.30499723339575735,0.2589539677217351,0.5706283598293618,0.5872271199652775
M-0093,Plastic,278.01,12.62,0.48,5.47,12.12,False,False,False,False,False,True,False,False,False,0.5053871377902697,0.08024431339511372,0.48,0.08774087740877408,0.12112112112112111,0.2965324143331523,0.24962233546974272,0.320421144398231,0.2972578065467029
M-0812,Glass,156.59,13.75,0.29,17.33,66.38,False,False,False,True,False,False,False,False,False,0.23453568002855296,0.09214406065711879,0.29,0.3308733087330873,0.6642642642642642,0.44509755881342594,0.4134008265988118,0.3141034312195292,0.2899361034149726
M-0103,Plastic,144.46,63.19,0.61,15.09,90.84,False,False,False,False,False,True,False,False,False,0.20747730263891678,0.6127843302443134,0.61,0.28495284952849526,0.9091091091091091,0.29706079880618624,0.25020482749391343,0.5404181083781029,0.5522159558930119
M-1168,Unknown,316.87,67.16,0.37,45.86,12.13,False,False,False,False,False,False,False,True,False,0.5920720961877356,0.6545914069081719,0.37,0.9157441574415744,0.12122122122122123,0.8263243723428226,0.8336659736910885,0.4690020545836544,0.46945070050196497
M-0899,Bamboo,401.91,79.8,0.87,31.63,31.96,False,True,False,False,False,False,False,False,False,0.7817707287693234,0.7877000842459984,0.87,0.6240262402624026,0.31971971971971974,0.4814437721854696,0.4534689597073748,0.6508561044730663,0.6802043907900631
M-1172,Glass,51.45,64.26,0.74,23.8,71.21,False,False,False,True,False,False,False,False,False,0.0,0.6240522325189555,0.74,0.46350963509635096,0.7126126126126126,0.3848445197965493,0.3469777645094718,0.41458984039452185,0.4063914783175831
M-0795,Aluminum,483.32,75.1,0.4,35.32,16.68,True,False,False,False,False,False,False,False,False,0.963371924423922,0.7382055602358888,0.4,0.6996719967199672,0.16676676676676677,0.6831265213553036,0.6758043968743597,0.6589382733122904,0.6895709510037827
M-0339,Paper,496.03,27.98,0.85,46.5,30.98,False,False,False,False,True,False,False,False,False,0.991724107162774,0.2419966301600674,0.85,0.9288642886428864,0.30990990990990996,0.6713275821947409,0.6627972244356236,0.5008978111806878,0.5064152245884156
M-0155,Steel,239.64,69.33,0.84,18.05,26.25,False,False,False,False,False,False,True,False,False,0.41979522184300333,0.6774431339511373,0.84,0.3456334563345634,0.2625625625625626,0.3291238175444818,0.285551158885247,0.5019825914070054,0.5076723944781542
M-0732,Aluminum,104.09,27.32,0.47,1.83,13.82,True,False,False,False,False,False,False,False,False,0.11742398893573355,0.23504633529907326,0.47,0.013120131201312012,0.13813813813813813,0.2530582649069734,0.2016963524200331,0.24968022798967882,0.21527497912806381
M-1438,Steel,394.73,41.8,0.36,18.23,93.61,False,False,False,False,False,False,True,False,False,0.7657543108255817,0.3875315922493681,0.36,0.34932349323493234,0.9368368368368368,0.4079104122572757,0.37240564718665475,0.6560850841201066,0.6862643424805823
M-0758,Glass,290.12,6.15,0.02,4.57,32.69,False,False,False,True,False,False,False,False,False,0.5324009012023467,0.012110362257792759,0.02,0.06929069290692907,0.327027027027027,0.40287171304145475,0.3668509758153362,0.34905527832576133,0.3304423817436835
M-0696,Paper,129.72,14.74,0.98,17.74,70.79,False,False,False,False,True,False,False,False,False,0.174596801177809,0.10256950294860993,0.98,0.3392783927839278,0.7084084084084085,0.23872619482951582,0.1858966517550244,0.30476204884753555,0.27911021964451455
M-1183,Cotton,302.3,76.89,0.96,44.2,59.67,False,False,True,False,False,False,False,False,False,0.5595708135358808,0.757055602358888,0.96,0.8817138171381714,0.5970970970970971,0.5813185805731932,0.5635711339203725,0.5920672832687713,0.6120730457690045
M-1300,Plastic,86.78,58.52,0.52,22.66,47.71,False,False,False,False,False,True,False,False,False,0.07881059135827254,0.5636057287278855,0.52,0.4401394013940139,0.4773773773773774,0.46034590309867063,0.4302106296518121,0.3763072473662294,0.36202514300959054
M-0892,Bamboo,428.91,92.47,0.31,18.72,33.27,False,True,False,False,False,False,False,False,False,0.841999598474202,0.9211246840775064,0.31,0.3593685936859368,0.3328328328328329,0.48933787292827874,0.4621714310239211,0.7477232060910708,0.7924652898237738
M-0160,Paper,220.86,48.13,0.33,26.78,48.31,False,False,False,False,True,False,False,False,False,0.3779026969149435,0.4541912384161752,0.33,0.52460024600246,0.48338338338338344,0.5674218092631377,0.5482513074248055,0.43544952944232224,0.43056611972787656
M-0390,Aluminum,316.58,71.74,0.56,3.4,12.63,True,False,False,False,False,False,False,False,False,0.5914251935131276,0.7028222409435552,0.56,0.04530545305453054,0.12622622622622623,0.24656064921009568,0.19453336881109856,0.5737013019996312,0.5907884038785037
M-0733,Aluminum,295.02,71.96,0.55,48.06,43.95,True,False,False,False,False,False,False,False,False,0.5433313257043431,0.7051390058972199,0.55,0.9608446084460845,0.4397397397397398,0.7675327910936768,0.7688540253585125,0.5288281031638866,0.5387841056216554
M-0914,Plastic,273.63,52.75,0.83,19.24,50.04,False,False,False,False,False,True,False,False,False,0.4956166767048116,0.502843302443134,0.83,0.37002870028700285,0.5007007007007007,0.32294715010213165,0.27874198922803667,0.5125982628132209,0.5199750730553224
M-1309,Aluminum,342.94,12.82,0.56,37.99,47.71,True,False,False,False,False,False,False,False,False,0.6502264159361127,0.08235046335299075,0.56,0.7544075440754408,0.4773773773773774,0.6369067887075267,0.6248516777831937,0.3764366288191176,0.3621750853323907
M-0101,Bamboo,80.18,65.43,0.5,36.92,22.68,False,True,False,False,False,False,False,False,False,0.0640879787637467,0.6363732097725359,0.5,0.7324723247232473,0.2268268268268268,0.6668007121512658,0.6578067944942576,0.3172795488807395,0.29361695912479224
M-1215,Plastic,307.34,22.04,0.5,40.76,59.83,False,False,False,False,False,True,False,False,False,0.5708135358807914,0.17944397641112048,0.5,0.8111931119311193,0.5986986986986987,0.6768459972888017,0.6688807354818447,0.401210557848797,0.39088600471590434
M-0592,Cotton,258.18,76.66,0.05,8.07,39.63,False,False,True,False,False,False,False,False,False,0.46115237904035333,0.7546335299073295,0.05,0.14104141041410415,0.39649649649649654,0.42997519659881284,0.3967299064143977,0.5907202263895779,0.6105119190935708
M-0069,Paper,74.64,45.07,0.82,8.0,85.95,False,False,False,False,True,False,False,False,False,0.05172990697985677,0.4219671440606571,0.82,0.13960639606396064,0.8601601601601602,0.15174782162236036,0.09001153163103447,0.4238653602898158,0.41714103296573446
M-0033,Paper,163.31,49.89,0.01,9.78,50.31,False,False,False,False,True,False,False,False,False,0.24952597648843383,0.4727253580454928,0.01,0.17609676096760965,0.5034034034034034,0.45231771624022543,0.421360341552419,0.43585897167079407,0.43104062915267466
M-1006,Steel,410.69,18.57,0.87,27.94,74.84,False,False,False,False,False,False,True,False,False,0.8013562649177988,0.14290227464195449,0.87,0.5483804838048381,0.748948948948949,0.3931333953880079,0.35611543635218257,0.5254422302552196,0.5348601610585181
M-1211,Aluminum,103.25,31.15,0.55,14.0,87.89,True,False,False,False,False,False,False,False,False,0.11555020187824844,0.27537910699241785,0.55,0.26260762607626076,0.8795795795795796,0.3046066176877985,0.2585233522399907,0.38648041141302303,0.37381499243044086
M-0905,Glass,89.44,47.04,0.38,10.18,75.24,False,False,False,True,False,False,False,False,False,0.08474425037364205,0.44271272114574556,0.38,0.18429684296842969,0.752952952952953,0.3212828104857625,0.2769072181446251,0.4167708463255333,0.4089190824527696
M-0810,Steel,455.01,95.39,1.0,41.77,81.06,False,False,False,False,False,False,True,False,False,0.9002208391889179,0.9518744734625106,1.0,0.8318983189831899,0.8112112112112112,0.5180178702687928,0.493788313344786,0.8272857697719233,0.8846716713408111
M-0875,Plastic,128.89,74.61,0.95,40.31,51.34,False,False,False,False,False,True,False,False,False,0.17274532110910346,0.7330454928390902,0.95,0.8019680196801968,0.5137137137137138,0.5448094404367467,0.5233233900442112,0.43957272565659083,0.43534456056253196
M-0921,Steel,221.28,67.24,0.36,3.59,76.98,False,False,False,False,False,False,True,False,False,0.378839590443686,0.6554338668913227,0.36,0.04920049200492005,0.7703703703703705,0.24448325816591499,0.19224324906671847,0.6111497349408351,0.63418801715445
M-0626,Plastic,441.84,50.25,0.48,13.66,7.87,False,False,False,False,False,True,False,False,False,0.8708425349662048,0.4765164279696715,0.48,0.25563755637556373,0.07857857857857858,0.4015246759674803,0.3653659996438242,0.5617275971057161,0.576911877651302
M-0376,Paper,297.89,96.59,0.68,42.34,48.2,False,False,False,False,True,False,False,False,False,0.5497334314840839,0.9645113732097725,0.68,0.8435834358343584,0.4822822822822823,0.6539218332723867,0.6436090945048303,0.6420837945158703,0.670038014528691
M-1339,Wood,419.95,16.97,0.58,25.1,5.2,False,False,False,False,False,False,False,False,True,0.8220125365276941,0.12605307497893847,0.58,0.490159901599016,0.05185185185185185,0.5149107557742244,0.4903630245567201,0.39317734423779016,0.38157617953234735
M-0699,Plastic,475.08,40.08,0.33,34.33,65.08,False,False,False,False,False,True,False,False,False,0.9449909656695441,0.3694187026116259,0.33,0.6793767937679377,0.6512512512512513,0.6435009511356374,0.6321210946879063,0.622355954771866,0.6471750921467618
M-0613,Paper,330.33,95.29,0.76,1.37,54.06,False,False,False,False,True,False,False,False,False,0.6220973030850565,0.9508213984835721,0.76,0.0036900369003690058,0.540940940940941,0.1201199280461273,0.05514488302629379,0.7583407300471713,0.8047701153518895
M-1196,Steel,282.77,66.7,0.94,27.42,14.09,False,False,False,False,False,False,True,False,False,0.5160052644493519,0.6497472620050548,0.94,0.5377203772037721,0.14084084084084084,0.42654814223817916,0.3929519153239209,0.48240951470683324,0.4849888295679318
M-0651,Bamboo,125.17,17.15,0.12,31.95,6.56,False,True,False,False,False,False,False,False,False,0.16444712128309796,0.1279486099410278,0.12,0.6305863058630586,0.06546546546546546,0.7358052369712886,0.7338775107826421,0.15237296843523124,0.10250397372349489
