material_name,material_type,tensile_strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability_percent,price_inr_per_unit,suitable_industries,material_type_encoded,cost_efficiency_index,co2_impact_index,durability_index,base_suitability_score
PLA Bioplastic,Bioplastic,52.706468714026414,189.40791952516554,7,3.9631721607834387,60,167.76079271369161,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Wheat Straw,Bio-Fiber,19.420389265995695,150.54406275085685,8,1.9617656223366882,80,84.50816955144471,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Mushroom Mycelium,Bio-Composite,0.21164079175831452,19.161838608381647,10,1.0064707396537962,100,422.3089256889094,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Cork Sheet,Natural Wood,14.571466291873678,121.09913488821924,10,1.0005433898639753,70,266.5318267022015,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Kraft Paper,Paper,37.00056813738024,16.070573630156204,9,1.9942224573629421,100,41.60164329709378,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Hemp Fiber Board,Natural Fiber,58.59541287582556,272.17246302865453,8,1.9992583277123168,70,323.9905502578979,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Seaweed Packaging,Edible Film,1.8170713428594396,4.74653368408673,10,0.984503733430102,100,455.14781221423044,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Cork Sheet,Natural Wood,15.618004788011064,120.2584518498371,10,0.9994490459828852,70,282.0991202914948,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Kraft Paper,Paper,31.647216573200506,16.147738072327687,9,1.971143057880269,100,40.416609321162966,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
PLA Bioplastic,Bioplastic,45.185176663003304,187.63317456621718,7,4.010174318459609,60,177.27325296627282,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Seaweed Packaging,Edible Film,1.8321893104125302,4.508671328523674,10,0.9888602138438786,100,432.66865960197634,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Recycled Glass,Glass,64.03813678123149,504.6622990407134,1,3.9939341540402937,100,56.552458179358695,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Natural Rubber,Elastomer,26.432126556109104,164.36063505864843,7,3.00094123421513,90,233.0628616701278,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Mushroom Mycelium,Bio-Composite,0.21620938804013426,21.3008593842838,10,1.0090548547454132,100,420.2809607208739,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Recycled Glass,Glass,66.19148605274938,480.42820712907314,1,4.033397043537579,100,59.03953661434653,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Kraft Paper,Paper,31.524981136905566,15.523163044543509,9,1.9685155717792948,100,40.43212456042933,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Air Pillows (Recycled),Plastic,14.871527101927526,9.423834718319275,2,5.892929178845268,90,25.29561025119204,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Air Pillows (Recycled),Plastic,15.267875471724432,10.431261388606078,2,6.048898838447842,90,26.146783887442197,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Air Pillows (Recycled),Plastic,13.90922469460106,10.905393296288873,2,5.987796048540323,90,24.084319540272503,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Bamboo Composite,Natural Fiber,142.86168445202563,416.9832736995167,9,2.008928005436822,80,221.42400516050793,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Bagasse Fiber,Bio-Fiber,19.139723836503116,147.1581962168229,9,2.030740365466919,85,106.1881872803676,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Bagasse Fiber,Bio-Fiber,21.037043005606307,141.69595758451513,9,1.982576658263341,85,100.66521652702637,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Hemp Fiber Board,Natural Fiber,58.07793307667564,279.0617224443771,8,1.9686211785159735,70,349.615210628636,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
PLA Bioplastic,Bioplastic,48.56396663651845,201.62884318909127,7,3.9619547478254886,60,165.57549319710492,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Corrugated Cardboard,Paper,5.091830654574691,47.517200232299665,8,1.016408966812421,100,34.59098428375927,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Cork Sheet,Natural Wood,16.13671072800098,118.12144643491084,10,1.0130908650762795,70,276.4582184289653,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Jute Composite,Natural Fiber,36.265721620131046,178.6206423997489,8,1.9753495734692423,75,132.17664099751045,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Bamboo Composite,Natural Fiber,149.954677748908,435.14522617050795,9,2.028816121284485,80,215.52037765424492,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Bamboo Composite,Natural Fiber,150.34952763097047,443.6837573385868,9,2.0162559458695264,80,214.99528694617229,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Seaweed Packaging,Edible Film,2.174864155409029,4.968365716908373,10,1.018989411821645,100,469.2423558181292,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Recycled Steel,Metal,567.4642510112442,2132.048868434657,1,3.025909618871106,90,50.69212792220726,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Recycled PET,Plastic,26.768209650709984,264.4434967815989,2,5.001533808223348,98,73.09665106898929,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Hemp Fiber Board,Natural Fiber,59.70792729853719,313.0739246969434,8,2.0208859794535257,70,351.2163534540742,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Hemp Fiber Board,Natural Fiber,64.09424626497,282.65354866389254,8,1.9733658852251372,70,353.58715045441215,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Hemp Fiber Board,Natural Fiber,62.6213809136374,327.82428549472576,8,1.967676477915598,70,323.20538570853864,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Hemp Fiber Board,Natural Fiber,54.45786401311924,305.295437997944,8,2.0242611577574547,70,323.60560793000934,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Seaweed Packaging,Edible Film,2.194237966630453,5.380894014725582,10,0.9951625346992631,100,462.14393324347753,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Organic Cotton,Textile,0.5212268206347307,30.997007838915096,9,0.9947530845836902,95,321.57886686505225,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled PET,Plastic,25.1491671401537,261.3321912165525,2,5.043031798033261,98,79.26788141197235,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Corrugated Cardboard,Paper,5.20066687883881,52.2252824333123,8,0.9823068629572513,100,34.640907986010696,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Jute Composite,Natural Fiber,36.55248284345472,192.20631214103312,8,1.9985826135463984,75,129.58852282043208,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Organic Cotton,Textile,0.4569084364587463,29.29410772780336,9,1.005577582235807,95,338.8687703938711,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Seaweed Packaging,Edible Film,2.195570794413899,4.679252270797071,10,0.9987924509892067,100,448.72906599489704,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Natural Rubber,Elastomer,24.242071782826947,164.96285367875055,7,2.958862911681163,90,237.15878778610414,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Air Pillows (Recycled),Plastic,16.042865837351453,10.668986584291327,2,6.010112515612442,90,25.448803639091857,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Seaweed Packaging,Edible Film,2.1388168261673837,5.462065196422071,10,0.9894598034664499,100,472.2479405686047,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Recycled Glass,Glass,73.58234355514301,512.88026296425,1,3.957414324391492,100,61.2053090583958,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Silicone (Food Grade),Elastomer,10.095278198046216,83.55146929288739,1,5.050650932564738,50,293.23742386869776,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Bagasse Fiber,Bio-Fiber,21.915681470253396,137.01893044487258,9,2.0173663487269895,85,105.36169588185363,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Hemp Fiber Board,Natural Fiber,59.68213507690056,301.12024320349707,8,1.981917092725937,70,334.97011045700725,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Organic Cotton,Textile,0.4840730580731294,29.695870980703138,9,0.9801312125164633,95,309.496926329932,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Natural Rubber,Elastomer,24.808980311176505,161.70152528510778,7,2.9911856285409923,90,234.13561386981738,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Corrugated Cardboard,Paper,5.243180061366086,47.06376275267883,8,0.9809475159775666,100,34.337162789548024,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Jute Composite,Natural Fiber,33.82295228037925,195.65220902212846,8,2.000088360307717,75,133.25262053887255,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Recycled Aluminum,Metal,313.11206000699696,951.0178655940414,1,2.0340130908498444,95,154.93893008494427,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Hemp Fiber Board,Natural Fiber,63.10980706296298,326.4495026830846,8,1.984808530261275,70,338.62554317098034,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Corrugated Cardboard,Paper,5.441074650284224,54.58141936933486,8,1.0022034982901389,100,35.617581870834655,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Air Pillows (Recycled),Plastic,13.643475579994325,10.01591189087986,2,5.985281628460601,90,23.952303704922404,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Seaweed Packaging,Edible Film,1.8753737264793184,5.034252210227908,10,0.9940905916789229,100,449.7585205968176,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
PLA Bioplastic,Bioplastic,51.579887429366366,197.08570657320038,7,4.011929687966793,60,172.4463537989005,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Recycled Steel,Metal,631.8232639383219,1986.5093411337316,1,2.969101799514853,90,50.93699843391559,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Recycled PET,Plastic,25.9508911681228,246.5586859113453,2,4.961427889155493,98,80.18081179680563,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled Steel,Metal,558.2199436903321,1987.8312791364328,1,2.978478899101342,90,50.99691541640129,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Cork Sheet,Natural Wood,14.883324496171662,121.04298655304993,10,0.9953327654573152,70,269.968913089658,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Jute Composite,Natural Fiber,32.94214598875781,166.55143262739594,8,1.9844171468634828,75,126.04531084390182,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Organic Cotton,Textile,0.5005139336862396,30.963391522446443,9,0.988492134251206,95,326.615598805189,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Mushroom Mycelium,Bio-Composite,0.18349001297685957,20.067287410573105,10,1.009407872781279,100,416.53104564919124,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Silicone (Food Grade),Elastomer,10.963486536492567,78.21521290133316,1,4.9906363991370535,50,313.7333665749592,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Mushroom Mycelium,Bio-Composite,0.18161063798954036,18.003419113010036,10,1.0024409872809374,100,421.00857002200877,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Air Pillows (Recycled),Plastic,16.26870639773562,9.014426233921265,2,5.949676752826176,90,25.45782609886954,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Recycled Steel,Metal,643.6810920491421,1901.3037791621073,1,3.012365529350958,90,50.93760737746359,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Mushroom Mycelium,Bio-Composite,0.20073761303131762,20.80724721670925,10,0.9856134900372553,100,423.5294491594591,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Styrofoam (EPS),Plastic,0.3788624307776318,9.766240687752884,1,8.87945313323988,10,20.395043898409213,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Kraft Paper,Paper,32.950346319439404,16.468753123155484,9,1.997489697593948,100,39.6283275909292,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Bagasse Fiber,Bio-Fiber,18.092339826940226,156.6817153522262,9,1.9703636414114876,85,101.59252961285115,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Bamboo Composite,Natural Fiber,150.93049397095047,415.1636956203096,9,1.9863216364886471,80,206.88891120000207,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Recycled Glass,Glass,74.29405292526043,486.037271677422,1,3.9759670306331407,100,61.101665217438914,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Air Pillows (Recycled),Plastic,14.019082575080718,9.964146489644675,2,6.0693556416333925,90,24.580780540391586,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Mushroom Mycelium,Bio-Composite,0.20012284508967043,19.004937720976066,10,1.000686027777946,100,442.85373413022756,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Silicone (Food Grade),Elastomer,10.311314597492549,80.07787624505256,1,5.041448878577496,50,312.23368695127266,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Recycled Glass,Glass,67.61510707425127,532.1534049459981,1,4.056208368456809,100,60.94935887386536,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Bamboo Composite,Natural Fiber,136.5893031604239,490.9548426774736,9,1.9774494964351355,80,208.6332555536755,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Bamboo Composite,Natural Fiber,134.26487914322286,448.24568162552146,9,1.9727540640369332,80,203.4250437461543,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
